sample_size,n_trials,pop_id,estimation_method,point_estimate,ci_method,ci_alpha,coverage_probability,true_beta,ev_beta,median_beta,bias,percent_bias,empirical_variance_beta,empirical_sd_beta,mse,mcse
25,1000,1840780356_4.051,MLE lpm,MLE,wald,0.95,NA,4.051,0.40407724806986134,0.3990107316595443,-3.6469227519301386,-90.02524690027496,0.003195490462989697,0.05652866938987417,13.303241049008685,0.0017875934837064318
25,1000,2090300807_4.145,MLE lpm,MLE,wald,0.95,NA,4.145,0.40210913550013305,0.3943936712143293,-3.7428908644998664,-90.2989352110945,0.0033144389553367987,0.05757116426942223,14.012546462511894,0.0018205600663907793
25,1000,1208125066_4.17,MLE lpm,MLE,wald,0.95,NA,4.17,0.3996517866574998,0.3940873756329605,-3.7703482133425004,-90.41602430077938,0.003482984156865996,0.059016812493271745,14.219008634011852,0.0018662754772181935
25,1000,679822524_4.231,MLE lpm,MLE,wald,0.95,NA,4.231,0.4029529275026384,0.3971605008017196,-3.8280470724973616,-90.47617755843444,0.003379712544285902,0.0581352951681326,14.657324101799906,0.0018383994517748045
25,1000,343040439_4.255,MLE lpm,MLE,wald,0.95,NA,4.255,0.4041544225753687,0.39815640019366116,-3.8508455774246313,-90.50165869388087,0.0034148206448984778,0.05843646673865967,14.832426481815741,0.0018479233330683602
25,1000,905789905_4.295,MLE lpm,MLE,wald,0.95,NA,4.295,0.402363806292495,0.3973606957271536,-3.8926361937075047,-90.63180893381852,0.0033232181654608748,0.057647360437932234,15.155939754727111,0.0018229696008054755
25,1000,813235442_4.323,MLE lpm,MLE,wald,0.95,NA,4.323,0.40350573512683235,0.39827659220372347,-3.919494264873168,-90.66607135954587,0.003505672297249015,0.059208718084831184,15.365940964670905,0.0018723440648686918
25,1000,744326620_4.352,MLE lpm,MLE,wald,0.95,NA,4.352,0.4038088825651639,0.39721230812390174,-3.9481911174348365,-90.72130324988134,0.003511040036321521,0.059254029705341736,15.591724139827665,0.0018737769441215571
25,1000,512478579_4.373,MLE lpm,MLE,wald,0.95,NA,4.373,0.40255812766455146,0.3957238083245721,-3.970441872335449,-90.79446312223756,0.0036653087132867204,0.06054179311258232,15.768073970307912,0.0019144995986645494
25,1000,624190610_4.599,MLE lpm,MLE,wald,0.95,NA,4.599,0.4018756559231683,0.39526300020132876,-4.1971243440768315,-91.26167306103135,0.003362554284913239,0.057987535599585874,17.619215313927285,0.0018337268839478903
25,1000,1842489076_4.621,MLE lpm,MLE,wald,0.95,NA,4.621,0.402138976022183,0.3978283117973016,-4.2188610239778175,-91.29757680107807,0.003070013905765891,0.05540770619476943,17.801858353544926,0.001752145515008925
25,1000,1497819352_4.692,MLE lpm,MLE,wald,0.95,NA,4.692,0.4022721131185976,0.39642805409626325,-4.289727886881402,-91.42642555160704,0.0035693307493515703,0.059743876249801285,18.40533467423733,0.0018892672519661082
25,1000,348718115_4.712,MLE lpm,MLE,wald,0.95,NA,4.712,0.40663001156837186,0.4031720935691414,-4.305369988431628,-91.37033082410076,0.0034305275402155876,0.05857070547821315,18.53964126482797,0.0018521683347405516
25,1000,2081031682_4.743,MLE lpm,MLE,wald,0.95,NA,4.743,0.4023990113165856,0.3959167159680537,-4.3406009886834145,-91.51593904034185,0.003496537608765577,0.0591315280435537,18.8443134805682,0.001869903101437499
25,1000,1904431972_4.773,MLE lpm,MLE,wald,0.95,NA,4.773,0.4030105658709208,0.3964673117369635,-4.369989434129079,-91.55645158451873,0.003359532125835645,0.05796147104616691,19.10016718652562,0.0018329026503978998
25,1000,1840263705_4.804,MLE lpm,MLE,wald,0.95,NA,4.804,0.4041135652495532,0.39816406592571857,-4.399886434750447,-91.58797740945977,0.003492770779372773,0.05909966818327132,19.362493409480372,0.0018688956041932286
25,1000,1631990279_4.85,MLE lpm,MLE,wald,0.95,NA,4.85,0.40334926864170745,0.3972873606262417,-4.446650731358292,-91.68352023419159,0.0035547039753635675,0.05962133825538947,19.7762574306646,0.001885392260343605
25,1000,1103135698_4.901,MLE lpm,MLE,wald,0.95,NA,4.901,0.40399546768249733,0.39794843545767955,-4.4970045323175025,-91.75687680713125,0.0033986706914431323,0.05829811910725021,20.2264484343756,0.001843548396826927
25,1000,1809214851_4.931,MLE lpm,MLE,wald,0.95,NA,4.931,0.4062940890410027,0.40148756524293283,-4.524705910958997,-91.76041190344752,0.003772612426225775,0.06142159576424057,20.47673619309351,0.001942321401371507
25,1000,1754225243_4.947,MLE lpm,MLE,wald,0.95,NA,4.947,0.40746766329377354,0.4009686536976155,-4.539532336706227,-91.7633381181772,0.0037473498908636538,0.06121560169485924,20.611101185892363,0.0019358072969341896
25,1000,523582794_4.952,MLE lpm,MLE,wald,0.95,NA,4.952,0.40570684030502757,0.3979923370435384,-4.546293159694972,-91.80721243325874,0.003917035669866028,0.06258622587970958,20.67269852955916,0.001979150239336577
25,1000,1910492159_4.999,MLE lpm,MLE,wald,0.95,NA,4.9990000000000006,0.4044408152266247,0.40034782338039665,-4.5945591847733755,-91.90956560858923,0.0036634603142298807,0.06052652570757618,21.113637562699616,0.0019140168009267528
25,1000,1928703996_5.065,MLE lpm,MLE,wald,0.95,NA,5.0649999999999995,0.40640156309034886,0.4017197708296385,-4.65859843690965,-91.97627713543241,0.003442994231956734,0.05867703325796844,21.705982390608995,0.0018555307143663063
25,1000,1222328524_5.112,MLE lpm,MLE,wald,0.95,NA,5.112,0.4054543249012573,0.40107182614806,-4.7065456750987424,-92.06857736891124,0.003465593397679042,0.058869290786275334,22.155037785188355,0.001861610431233947
25,1000,127733165_5.172,MLE lpm,MLE,wald,0.95,NA,5.172000000000001,0.4071795710399953,0.4005835355576264,-4.764820428960006,-92.1272318051045,0.003280903654390041,0.05727917295483622,22.706794623889,0.001811326490279994
25,1000,836169130_5.174,MLE lpm,MLE,wald,0.95,NA,5.1739999999999995,0.40402572026589695,0.3971955807528088,-4.769974279734103,-92.19123076409167,0.003887279443075491,0.06234805083621693,22.756541908767947,0.0019716184831441125
25,1000,1391808131_5.253,MLE lpm,MLE,wald,0.95,NA,5.253,0.40406263207903753,0.3982733282481583,-4.848937367920962,-92.3079643617164,0.0035806854754347655,0.059838829161630205,23.515774283495706,0.0018922699266845536
25,1000,1586431781_5.289,MLE lpm,MLE,wald,0.95,NA,5.289,0.40707150462329006,0.3999243644488172,-4.88192849537671,-92.30343156318226,0.0035482018037466976,0.05956678439992122,23.83677403577485,0.001883667115959372
25,1000,1463422767_5.355,MLE lpm,MLE,wald,0.95,NA,5.355,0.4030854723324166,0.39589416001312994,-4.951914527667584,-92.47272694057112,0.0036365622234823146,0.0603039154904747,24.525094051548752,0.0019069772477621004
25,1000,1453238298_5.368,MLE lpm,MLE,wald,0.95,NA,5.368,0.40448828272364806,0.3985770140306423,-4.9635117172763525,-92.46482334717496,0.003534179058938161,0.059448961798656844,24.639982746598584,0.0018799412381609593
25,1000,947900364_5.376,MLE lpm,MLE,wald,0.95,NA,5.3759999999999994,0.40081150349580985,0.39498880797181957,-4.97518849650419,-92.54442887842616,0.003411657582762249,0.058409396356769935,24.755912233330385,0.001847067292429339
25,1000,983682871_5.384,MLE lpm,MLE,wald,0.95,NA,5.384,0.40825591548470264,0.40163359385934166,-4.975744084515298,-92.41723782532128,0.003958748116377459,0.06291858323561854,24.761987942705357,0.001989660301754412
25,1000,667057388_5.414,MLE lpm,MLE,wald,0.95,NA,5.414,0.4050497064344917,0.39876721387627134,-5.008950293565508,-92.51847605403599,0.003471747012259111,0.0589215326706554,25.09305479042225,0.0018632624646729489
25,1000,443293449_5.429,MLE lpm,MLE,wald,0.95,NA,5.429,0.40400883347760885,0.3993388940023589,-5.024991166522391,-92.55831951597699,0.0034341814513398246,0.058601889486089305,25.253970405079404,0.0018531544596551645
25,1000,1353128989_5.453,MLE lpm,MLE,wald,0.95,NA,5.453,0.40758335864554374,0.40012523640938524,-5.045416641354457,-92.52552065568415,0.0036349321516609924,0.060290398503086644,25.45986401700815,0.0019065498030896
25,1000,1128366379_5.495,MLE lpm,MLE,wald,0.95,NA,5.495,0.4079668571709151,0.4036213708765286,-5.087033142829085,-92.57567138906433,0.004158063991923769,0.06448305197432709,25.882064260233484,0.002039133147178911
25,1000,971755380_5.579,MLE lpm,MLE,wald,0.95,NA,5.579000000000001,0.4048528355764224,0.39735482428903096,-5.174147164423578,-92.7432723503061,0.003440813768766219,0.058658450105387366,26.77523969288132,0.0018549430634836799
25,1000,1631382838_5.581,MLE lpm,MLE,wald,0.95,NA,5.5809999999999995,0.4038364658300417,0.3972208472104548,-5.177163534169958,-92.7640841098362,0.0036646641427538714,0.06053646952667352,26.806686923681927,0.0019143312520966355
25,1000,396844060_5.582,MLE lpm,MLE,wald,0.95,NA,5.582000000000001,0.4059536243433342,0.4002218549521559,-5.176046375656666,-92.7274520898722,0.0035906233324769833,0.05992181015687847,26.79504670628099,0.0018948940161594746
25,1000,561554120_5.676,MLE lpm,MLE,wald,0.95,NA,5.676,0.40431299087931916,0.3995792975107466,-5.271687009120681,-92.87679720085767,0.003473041739077637,0.05893251851972421,27.79415696387083,0.0018636098677238316
25,1000,2134180890_5.698,MLE lpm,MLE,wald,0.95,NA,5.698,0.40714212996219706,0.39938768976522254,-5.2908578700378035,-92.85464847381192,0.0041120518725379996,0.06412528263125239,27.997289052813503,0.002027819487167928
25,1000,1346036931_5.7,MLE lpm,MLE,wald,0.95,NA,5.7,0.4044363203498076,0.40042995899232714,-5.295563679650193,-92.90462595877531,0.003401103139090198,0.05831897752095966,28.046395788369377,0.0018442079977839263
25,1000,1403232972_5.758,MLE lpm,MLE,wald,0.95,NA,5.758,0.41001009342532496,0.404075324987993,-5.347989906574675,-92.87929674495788,0.004071924017990191,0.06381162917517615,28.60506796484259,0.0020179008939960833
25,1000,1991017924_5.807,MLE lpm,MLE,wald,0.95,NA,5.807,0.40715096312590443,0.4021438691989069,-5.399849036874096,-92.98861782114854,0.003955671214191535,0.06289412702463987,29.162325292244297,0.00198888692845811
25,1000,1792645336_5.865,MLE lpm,MLE,wald,0.95,NA,5.865,0.4083663753274196,0.40138801632828736,-5.45663362467258,-93.03723145221791,0.0036546754664883987,0.06045391192047375,29.778505189373913,0.0019117205513590103
25,1000,1898268017_5.887,MLE lpm,MLE,wald,0.95,NA,5.8870000000000005,0.40781160218380974,0.3993827843846882,-5.47918839781619,-93.07267534934924,0.004082158772200546,0.06389177390087511,30.025587657535752,0.0020204352927526647
25,1000,1229341730_5.911,MLE lpm,MLE,wald,0.95,NA,5.911,0.404878371144332,0.39860016182608726,-5.506121628855667,-93.15042512021093,0.003482772150520409,0.05901501631381973,30.320858163902706,0.001866218677036646
25,1000,1515272734_5.919,MLE lpm,MLE,wald,0.95,NA,5.9190000000000005,0.4042869284831583,0.3941992004685818,-5.514713071516843,-93.16967513966618,0.0036579680602763674,0.060481138053746705,30.415718229219006,0.0019125815172892286
25,1000,1581860201_5.971,MLE lpm,MLE,wald,0.95,NA,5.971,0.4100380113867126,0.4044224523145542,-5.560961988613288,-93.13284187930476,0.0036488443977770587,0.06040566527882181,30.92794708319963,0.0019101948585882695
25,1000,892668676_5.989,MLE lpm,MLE,wald,0.95,NA,5.989,0.410957042644046,0.40297541128741915,-5.578042957355954,-93.13813587169734,0.0038913498406078348,0.062380684835995785,31.11845458394896,0.0019726504608287387
25,1000,1677688340_3.75,MLE logit,MLE,wald,0.95,NA,3.75,243.9625993545563,167.80771768094957,240.2125993545563,6405.669316121501,85241.51820052037,291.9615012300772,142943.61108919294,9.232633329690959
25,1000,1233248129_3.799,MLE logit,MLE,wald,0.95,NA,3.799,248.2632973425907,164.72756747561976,244.4642973425907,6434.964394382488,85755.19857320728,292.839885557291,145517.99124841386,9.260410281040862
25,1000,1959011220_3.834,MLE logit,MLE,wald,0.95,NA,3.834,236.45429629307608,165.22333798542562,232.62029629307608,6067.3003727980195,56401.67873758981,237.49037609467422,110513.88098506832,7.510105108291748
25,1000,336997539_3.951,MLE logit,MLE,wald,0.95,NA,3.951,242.3999204686939,165.37367071767463,238.4489204686939,6035.153643854565,126734.02931088826,355.9972321674542,183591.91698357376,11.257620943649163
25,1000,469923319_3.982,MLE logit,MLE,wald,0.95,NA,3.982,248.41765474182267,163.34594135694869,244.43565474182267,6138.514684626385,115263.54955642935,339.5048594003175,175012.3388654929,10.736086324002306
25,1000,1840780356_4.051,MLE logit,MLE,wald,0.95,NA,4.051,223.24615406353843,159.75079252404774,219.19515406353844,5410.890004036989,60973.21529670343,246.92755070405454,109019.73086164179,7.808534772715265
25,1000,2090300807_4.145,MLE logit,MLE,wald,0.95,NA,4.145,241.6888773397203,167.46143183927674,237.5438773397203,5730.853494323772,79319.60039969021,281.6373561864445,135746.6940612783,8.906155197372781
25,1000,1208125066_4.17,MLE logit,MLE,wald,0.95,NA,4.17,252.46987607426342,170.88983099628356,248.29987607426344,5954.4334789991235,97631.69891104191,312.46071578846824,159284.5273695365,9.880875412180943
25,1000,679822524_4.231,MLE logit,MLE,wald,0.95,NA,4.231,257.00481346221795,167.99298844791804,252.77381346221796,5974.327900312407,270505.2819428756,520.101222785407,334399.88271510776,16.4470447784055
25,1000,343040439_4.255,MLE logit,MLE,wald,0.95,NA,4.255,228.81133286501887,165.07584532064936,224.55633286501887,5277.469632550385,53926.659774100335,232.22114411504464,104352.20640388549,7.343477362537474
25,1000,905789905_4.295,MLE logit,MLE,wald,0.95,NA,4.295,265.25827028555983,171.41514285607482,260.9632702855598,6075.978353563675,104998.15710259957,324.03419125549016,173099.98554073373,10.246860841379645
25,1000,813235442_4.323,MLE logit,MLE,wald,0.95,NA,4.323,249.76986586899287,168.49573346805997,245.44686586899286,5677.697568100691,98919.13573964979,314.51412645483794,159163.29970456116,9.945809958955067
25,1000,744326620_4.352,MLE logit,MLE,wald,0.95,NA,4.352,235.0151268772098,164.54448576943506,230.6631268772098,5300.163760965299,63199.38028195415,251.3948692434954,116404.85838272594,7.949803788896563
25,1000,512478579_4.373,MLE logit,MLE,wald,0.95,NA,4.373,236.1163798196465,171.2481766489006,231.74337981964652,5299.414128050457,75890.25958592024,275.4818679803087,129595.2536761532,8.711501568955851
25,1000,624190610_4.599,MLE logit,MLE,wald,0.95,NA,4.599,228.68990462275335,169.2609142214418,224.09090462275336,4872.60066585678,43672.82757285224,208.9804478243174,93889.56110749618,6.608542015668225
25,1000,1842489076_4.621,MLE logit,MLE,wald,0.95,NA,4.621,237.57782502473404,170.86005532926998,232.95682502473403,5041.2643372589055,79213.06577881139,281.4481582437721,133481.94810441593,8.900172233098155
25,1000,1497819352_4.692,MLE logit,MLE,wald,0.95,NA,4.692,244.19293571539234,165.06804553311457,239.50093571539233,5104.453020362155,94653.37916541296,307.65789306535424,152014.07737396145,9.72899682215042
25,1000,348718115_4.712,MLE logit,MLE,wald,0.95,NA,4.712,245.76810896418573,169.54337245963745,241.05610896418574,5115.791786166929,135260.54097351152,367.7778418740198,193368.58864246492,11.630156532631517
25,1000,2081031682_4.743,MLE logit,MLE,wald,0.95,NA,4.743,248.01752415831916,167.82226671920296,243.27452415831917,5129.1276440716665,124656.03183003979,353.0666110382569,183838.5259344964,11.164946566376383
25,1000,1904431972_4.773,MLE logit,MLE,wald,0.95,NA,4.773,240.0820400659159,166.66548580051207,235.3090400659159,4930.00293454674,62002.523704224666,249.00305962823964,117372.86804096747,7.874168127759571
25,1000,1840263705_4.804,MLE logit,MLE,wald,0.95,NA,4.804,230.0621280545686,164.01653767705028,225.2581280545686,4688.970192642976,58994.964681478945,242.88879076951852,109736.18893612738,7.680817969557601
25,1000,1631990279_4.85,MLE logit,MLE,wald,0.95,NA,4.85,241.41747655602134,163.58394868207847,236.56747655602135,4877.679928990131,73768.54682773804,271.60365761111916,129732.71779182175,8.588861788836635
25,1000,1103135698_4.901,MLE logit,MLE,wald,0.95,NA,4.901,252.51124756364982,177.3431930894451,247.6102475636498,5052.239289199139,86236.82959103984,293.6610794624304,147547.66428957178,9.28637871244975
25,1000,1809214851_4.931,MLE logit,MLE,wald,0.95,NA,4.931,234.70345287297428,167.9060283719803,229.77245287297427,4659.753657939044,54026.063341987814,232.43507339037242,106821.443441251,7.350242400219725
25,1000,1754225243_4.947,MLE logit,MLE,wald,0.95,NA,4.947,231.6724830591339,170.36645723581427,226.7254830591339,4583.090419630764,52141.47518410578,228.34507917646437,103545.9198525034,7.220905426891131
25,1000,523582794_4.952,MLE logit,MLE,wald,0.95,NA,4.952,241.30468309679603,167.92784641511284,236.35268309679603,4772.873245088773,265130.6355507122,514.9083758793521,320993.22635776666,16.28283254076858
25,1000,1910492159_4.999,MLE logit,MLE,wald,0.95,NA,4.9990000000000006,252.82991928280694,169.20123279117087,247.83091928280695,4957.609907637666,99403.28287266725,315.28286168560965,160823.44742522843,9.970119501423605
25,1000,1928703996_5.065,MLE logit,MLE,wald,0.95,NA,5.0649999999999995,248.2384011632518,168.73120863418046,243.1734011632518,4801.054317142188,157902.97777406158,397.3700765961896,217036.28080736537,12.565945160395282
25,1000,1222328524_5.112,MLE logit,MLE,wald,0.95,NA,5.112,240.99311141213772,165.93906455593196,235.88111141213773,4614.262742803946,113552.75356142588,336.9758946296098,169192.65228245122,10.656113436024688
25,1000,127733165_5.172,MLE logit,MLE,wald,0.95,NA,5.172000000000001,242.43725217592322,168.84226818089377,237.26525217592322,4587.495208351183,56407.277364997775,237.50216286383116,112702.07725510222,7.510477838659654
25,1000,836169130_5.174,MLE logit,MLE,wald,0.95,NA,5.1739999999999995,242.5779470926103,167.11204571370052,237.40394709261028,4588.402533680137,257919.68529328943,507.85793810207343,314280.31938844034,16.059878121993624
25,1000,1391808131_5.253,MLE logit,MLE,wald,0.95,NA,5.253,231.3510906593265,159.10409881952884,226.0980906593265,4304.17077211739,75053.38446101031,273.9587276598618,126173.73106080333,8.66333564286934
25,1000,1586431781_5.289,MLE logit,MLE,wald,0.95,NA,5.289,255.5263184814544,174.5578654295944,250.23731848145442,4731.278473841074,215302.03657702458,464.0065048865421,277920.7521378134,14.67317404575522
25,1000,1463422767_5.355,MLE logit,MLE,wald,0.95,NA,5.355,239.04236754089416,176.10216328024973,233.68736754089417,4363.909757999891,50920.04182692346,225.6546960001574,105529.82757511642,7.1358280407338475
25,1000,1453238298_5.368,MLE logit,MLE,wald,0.95,NA,5.368,237.49851077732134,170.62510260755442,232.13051077732135,4324.338874391232,78483.61893002757,280.1492797242705,132368.19296376768,8.859098087843229
25,1000,947900364_5.376,MLE logit,MLE,wald,0.95,NA,5.3759999999999994,238.57994350564428,172.35421277774054,233.20394350564428,4337.870972947253,64296.5605826103,253.5676647023636,118680.63984919403,8.018513614293505
25,1000,983682871_5.384,MLE logit,MLE,wald,0.95,NA,5.384,243.4162778315124,171.1138737867859,238.03227783151237,4421.104714552607,70351.04777652143,265.237719369854,127010.41306617972,8.387553145972992
25,1000,667057388_5.414,MLE logit,MLE,wald,0.95,NA,5.414,246.07741884066192,176.99955881304157,240.66341884066193,4445.205372010749,94543.25838965423,307.4788747046766,152462.13955773012,9.72333576452311
25,1000,443293449_5.429,MLE logit,MLE,wald,0.95,NA,5.429,234.9218324917077,167.2451435102138,229.4928324917077,4227.16582228233,50764.79291182973,225.31043675744303,103431.75307689674,7.1249416076084255
25,1000,1353128989_5.453,MLE logit,MLE,wald,0.95,NA,5.453,233.7361409709664,168.66805972869005,228.2831409709664,4186.377057967475,52713.94721327885,229.59518116301754,104827.13966484898,7.260437122741223
25,1000,1128366379_5.495,MLE logit,MLE,wald,0.95,NA,5.495,232.58403603162176,160.68724523917484,227.08903603162176,4132.648517408949,54215.74317591871,232.8427434469855,105785.1734616899,7.363134059347196
25,1000,971755380_5.579,MLE logit,MLE,wald,0.95,NA,5.579000000000001,252.15063919938723,169.91060948566502,246.57163919938722,4419.638630567973,114515.45940249633,338.40132890178836,175313.03265996912,10.701189625574175
25,1000,1631382838_5.581,MLE logit,MLE,wald,0.95,NA,5.5809999999999995,246.29567463837955,171.60839827846718,240.71467463837956,4313.11009923633,124701.00514857388,353.1302948609392,182644.55973483482,11.166960425674208
25,1000,396844060_5.582,MLE logit,MLE,wald,0.95,NA,5.582000000000001,249.7866960729892,170.58823144957614,244.2046960729892,4374.860194786621,128168.12818256953,358.00576557168677,187804.06176667055,11.32113634678823
25,1000,561554120_5.676,MLE logit,MLE,wald,0.95,NA,5.676,236.3785724057562,161.32319040458083,230.7025724057562,4064.5273503480653,100931.51522707396,317.6972068291976,154155.19214170714,10.046467798538648
25,1000,2134180890_5.698,MLE logit,MLE,wald,0.95,NA,5.698,262.28555417624284,173.5835382752,256.58755417624286,4503.11607890914,191686.43525983844,437.82009462773453,257523.6082179848,13.845087044140909
25,1000,1346036931_5.7,MLE logit,MLE,wald,0.95,NA,5.7,247.93443988613484,167.3018293640539,242.23443988613485,4249.727015546226,106926.66979929,326.996436982561,165604.19366623947,10.3405352762461
25,1000,1403232972_5.758,MLE logit,MLE,wald,0.95,NA,5.758,244.7880907066291,173.19347283119282,239.0300907066291,4151.269376634753,123373.22145090449,351.24524402602873,180508.6057141238,11.107349884239015
25,1000,1991017924_5.807,MLE logit,MLE,wald,0.95,NA,5.807,247.60174992452698,164.64445420345982,241.794749924527,4163.84966289869,130604.35810529119,361.3922496475142,189069.05919635575,11.42822637618328
25,1000,1792645336_5.865,MLE logit,MLE,wald,0.95,NA,5.865,232.18723350997314,166.727134262815,226.32223350997313,3858.8616114232414,65726.3682374178,256.37154334562524,116948.1216183606,8.1071800422476
25,1000,1898268017_5.887,MLE logit,MLE,wald,0.95,NA,5.8870000000000005,241.25401097947963,169.97603473357543,235.36701097947963,3998.0807028958657,53988.00039544434,232.35318029982793,109385.63025285883,7.347652713312215
25,1000,1229341730_5.911,MLE logit,MLE,wald,0.95,NA,5.911,230.44187791338368,163.1333105955572,224.53087791338368,3798.5261024087918,82422.63436868049,287.09342446088954,132836.7495052353,9.078691225539092
25,1000,1515272734_5.919,MLE logit,MLE,wald,0.95,NA,5.9190000000000005,228.28056802651554,171.70334810525955,222.36156802651553,3756.7421528385794,34130.427866700506,184.7442228236123,83575.0948019112,5.8421252868027835
25,1000,1581860201_5.971,MLE logit,MLE,wald,0.95,NA,5.971,238.49403831216802,169.74350494157846,232.523038312168,3894.2059673784624,78237.91445055902,279.7104117664536,132304.87779648099,8.845219864455549
25,1000,892668676_5.989,MLE logit,MLE,wald,0.95,NA,5.989,250.81933509695565,176.06207682886463,244.83033509695565,4088.000252078071,63150.35326360593,251.29734034327927,123092.24624729351,7.946719654272821
25,1000,1677688340_3.75,MLE probit,MLE,wald,0.95,NA,3.75,71.93535888787802,48.47535173655165,68.18535888787802,1818.2762370100806,8400.251954412359,91.6528884128174,13049.495121081087,2.898318815177578
25,1000,1233248129_3.799,MLE probit,MLE,wald,0.95,NA,3.799,73.26498656528906,47.67341072139004,69.46598656528906,1828.5334710526208,8315.11529210873,91.18725400026437,13140.63858159765,2.8835941621713572
25,1000,1959011220_3.834,MLE probit,MLE,wald,0.95,NA,3.834,69.51984265385565,47.70865006226576,65.68584265385564,1713.245765619605,5328.425882997051,72.99606758584363,9643.055808144134,2.3083383380685447
25,1000,336997539_3.951,MLE probit,MLE,wald,0.95,NA,3.951,71.54869019100452,47.75031730718155,67.59769019100453,1710.9007894458246,12558.563185070581,112.06499536015063,17128.01090422961,3.5438063131427744
25,1000,469923319_3.982,MLE probit,MLE,wald,0.95,NA,3.982,73.4383551000107,46.95436749591029,69.4563551000107,1744.2580386743018,11374.509085143654,106.65134356933181,16198.694348922436,3.3726116119624057
